Date Range,Actual Volatility,Predicted Volatility
2004-08-26 to 2004-09-09,0.2933923734711847,0.39929842430287976
2004-09-10 to 2004-09-23,0.139257101512331,0.39929842430287976
2004-09-24 to 2004-10-07,0.7420895717304478,0.39929842430287976
2004-10-08 to 2004-10-21,0.2971583417384868,0.39929842430287976
2004-10-22 to 2004-11-04,0.13411643429039352,0.39929842430287976
2004-11-05 to 2004-11-18,0.7270106753597642,0.39929842430287976
2004-11-19 to 2004-12-03,0.2870819779411668,0.39929842430287976
2004-12-06 to 2004-12-17,0.2224331665686267,0.39929842430287976
2004-12-20 to 2005-01-03,0.8147028949533517,0.39929842430287976
2005-01-04 to 2005-01-18,0.2551046807065636,0.39929842430287976
2005-01-19 to 2005-02-01,0.38616419387604345,0.39929842430287976
2005-02-02 to 2005-02-15,0.1982437240313478,0.39929842430287976
2005-02-16 to 2005-03-02,0.35414198094770094,0.39929842430287976
2005-03-03 to 2005-03-16,0.13082875761051116,0.39929842430287976
2005-03-17 to 2005-03-31,0.4997600046707989,0.39929842430287976
2005-04-01 to 2005-04-14,0.2895577912798164,0.39929842430287976
2005-04-15 to 2005-04-28,0.24745920810395955,0.39929842430287976
2005-04-29 to 2005-05-12,0.3745190563076107,0.39929842430287976
2005-05-13 to 2005-05-26,0.264192864941623,0.39929842430287976
2005-05-27 to 2005-06-10,0.27342401562194324,0.39929842430287976
2005-06-13 to 2005-06-24,0.21424586107414081,0.39929842430287976
2005-06-27 to 2005-07-11,0.4292050340044803,0.39929842430287976
2005-07-12 to 2005-07-25,0.1801417329196959,0.39929842430287976
2005-07-26 to 2005-08-08,0.34732165215213007,0.39929842430287976
2005-08-09 to 2005-08-22,0.2693335037840648,0.39929842430287976
2005-08-23 to 2005-09-06,0.24881879952041913,0.39929842430287976
2005-09-07 to 2005-09-20,0.2450395848361281,0.39929842430287976
2005-09-21 to 2005-10-04,0.4448947631623884,0.39929842430287976
2005-10-05 to 2005-10-18,0.21090697791520774,0.39929842430287976
2005-10-19 to 2005-11-01,0.2739556487104916,0.39929842430287976
2005-11-02 to 2005-11-15,0.2535995924556757,0.39929842430287976
2005-11-16 to 2005-11-30,0.24515125848170596,0.39929842430287976
2005-12-01 to 2005-12-14,0.15378918519621135,0.39929842430287976
2005-12-15 to 2005-12-29,0.32866746262903856,0.39929842430287976
2005-12-30 to 2006-01-13,0.33246706100508444,0.39929842430287976
2006-01-17 to 2006-01-30,0.2363960672918433,0.39929842430287976
2006-01-31 to 2006-02-13,0.17416543244323704,0.39929842430287976
2006-02-14 to 2006-02-28,0.2968934190391132,0.39929842430287976
2006-03-01 to 2006-03-14,0.14817580199786318,0.39929842430287976
2006-03-15 to 2006-03-28,0.5661871009994472,0.39929842430287976
2006-03-29 to 2006-04-11,0.33001199756144917,0.39929842430287976
2006-04-12 to 2006-04-26,0.21775096065341568,0.39929842430287976
2006-04-27 to 2006-05-10,0.2786850045919485,0.39929842430287976
2006-05-11 to 2006-05-24,0.23701830652638534,0.39929842430287976
2006-05-25 to 2006-06-08,0.23381774390422466,0.39929842430287976
2006-06-09 to 2006-06-22,0.27925956676934355,0.39929842430287976
2006-06-23 to 2006-07-07,0.6207265910830903,0.39929842430287976
2006-07-10 to 2006-07-21,0.3162841285925665,0.39929842430287976
2006-07-24 to 2006-08-04,0.3069418852113947,0.39929842430287976
2006-08-07 to 2006-08-18,0.16603282357478033,0.39929842430287976
2006-08-21 to 2006-09-01,0.1276673805530164,0.39929842430287976
2006-09-05 to 2006-09-18,0.2552293791957902,0.39929842430287976
2006-09-19 to 2006-10-02,0.19477492999714374,0.39929842430287976
2006-10-03 to 2006-10-16,0.33045108399493883,0.39929842430287976
2006-10-17 to 2006-10-30,0.23678547122456237,0.39929842430287976
2006-10-31 to 2006-11-13,0.19267171197062535,0.39929842430287976
2006-11-14 to 2006-11-28,0.07283437050339912,0.39929842430287976
2006-11-29 to 2006-12-12,0.138072518456037,0.39929842430287976
2006-12-13 to 2006-12-27,0.4780741541669296,0.39929842430287976
2006-12-28 to 2007-01-12,0.31230510238323367,0.39929842430287976
2007-01-16 to 2007-01-29,0.1582819699344518,0.39929842430287976
2007-01-30 to 2007-02-12,0.2816319145183426,0.39929842430287976
2007-02-13 to 2007-02-27,0.1784479282127581,0.39929842430287976
2007-02-28 to 2007-03-13,0.1470717566977935,0.39929842430287976
2007-03-14 to 2007-03-27,0.1171023976406881,0.39929842430287976
2007-03-28 to 2007-04-11,0.2352367495424062,0.39929842430287976
2007-04-12 to 2007-04-25,0.22033479400996786,0.39929842430287976
2007-04-26 to 2007-05-09,0.12378824760046049,0.39929842430287976
2007-05-10 to 2007-05-23,0.22497656430895419,0.39929842430287976
2007-05-24 to 2007-06-07,0.2883300817490834,0.39929842430287976
2007-06-08 to 2007-06-21,0.3297656292139972,0.39929842430287976
2007-06-22 to 2007-07-06,0.19235744191303658,0.39929842430287976
2007-07-09 to 2007-07-20,0.5307774045264749,0.39929842430287976
2007-07-23 to 2007-08-03,0.4470522628796044,0.39929842430287976
2007-08-06 to 2007-08-17,0.25612576760509015,0.39929842430287976
2007-08-20 to 2007-08-31,0.43641293179619384,0.39929842430287976
2007-09-04 to 2007-09-17,0.21552500761243013,0.39929842430287976
2007-09-18 to 2007-10-01,0.32252174240901094,0.39929842430287976
2007-10-02 to 2007-10-15,0.382720213121321,0.39929842430287976
2007-10-16 to 2007-10-29,0.3995281820367508,0.39929842430287976
2007-10-30 to 2007-11-12,0.3802885269845628,0.39929842430287976
2007-11-13 to 2007-11-27,0.2702469867239936,0.39929842430287976
2007-11-28 to 2007-12-11,0.29920172693137087,0.39929842430287976
2007-12-12 to 2007-12-26,0.24836370496767443,0.39929842430287976
2007-12-27 to 2008-01-10,0.6796467926379627,0.39929842430287976
2008-01-11 to 2008-01-25,0.3230184842878105,0.39929842430287976
2008-01-28 to 2008-02-08,0.25175013831420107,0.39929842430287976
2008-02-11 to 2008-02-25,0.4858274971709742,0.39929842430287976
2008-02-26 to 2008-03-10,0.3102168265326345,0.39929842430287976
2008-03-11 to 2008-03-25,0.24083424507161427,0.39929842430287976
2008-03-26 to 2008-04-08,0.33966829584041586,0.39929842430287976
2008-04-09 to 2008-04-22,0.13995531214290738,0.39929842430287976
2008-04-23 to 2008-05-06,0.20077453489968908,0.39929842430287976
2008-05-07 to 2008-05-20,0.24190329549205214,0.39929842430287976
2008-05-21 to 2008-06-04,0.34260818800587467,0.39929842430287976
2008-06-05 to 2008-06-18,0.27843142360968154,0.39929842430287976
2008-06-19 to 2008-07-02,0.2766299325862187,0.39929842430287976
2008-07-03 to 2008-07-17,0.2881541588472004,0.39929842430287976
2008-07-18 to 2008-07-31,0.28191505484800006,0.39929842430287976
2008-08-01 to 2008-08-14,0.11135184939196707,0.39929842430287976
2008-08-15 to 2008-08-28,0.2521771485013853,0.39929842430287976
2008-08-29 to 2008-09-12,0.5309638521802982,0.39929842430287976
2008-09-15 to 2008-09-26,0.5561014780600821,0.39929842430287976
2008-09-29 to 2008-10-10,0.5806970984018938,0.39929842430287976
2008-10-13 to 2008-10-24,0.6527100273821399,0.39929842430287976
2008-10-27 to 2008-11-07,0.43059919088709203,0.39929842430287976
2008-11-10 to 2008-11-21,0.41507447948762244,0.39929842430287976
2008-11-24 to 2008-12-08,0.35425113660504504,0.39929842430287976
2008-12-09 to 2008-12-22,0.4485899402562847,0.39929842430287976
2008-12-23 to 2009-01-07,0.5447707092084084,0.39929842430287976
2009-01-08 to 2009-01-22,0.2657152660435771,0.39929842430287976
2009-01-23 to 2009-02-05,0.32889025398113314,0.39929842430287976
2009-02-06 to 2009-02-20,0.28305008295073436,0.39929842430287976
2009-02-23 to 2009-03-06,0.2853444963120971,0.39929842430287976
2009-03-09 to 2009-03-20,0.361877283294741,0.39929842430287976
2009-03-23 to 2009-04-03,0.2952803567083387,0.39929842430287976
2009-04-06 to 2009-04-20,0.2194968416611324,0.39929842430287976
2009-04-21 to 2009-05-04,0.2589689775748721,0.39929842430287976
2009-05-05 to 2009-05-18,0.35898043378843025,0.39929842430287976
2009-05-19 to 2009-06-02,0.22656238278881952,0.39929842430287976
2009-06-03 to 2009-06-16,0.24710548843346733,0.39929842430287976
2009-06-17 to 2009-06-30,0.2588199128626157,0.39929842430287976
2009-07-01 to 2009-07-15,0.22422455294240182,0.39929842430287976
2009-07-16 to 2009-07-29,0.13509808879290316,0.39929842430287976
2009-07-30 to 2009-08-12,0.1904657716032809,0.37487674649805997
2009-08-13 to 2009-08-26,0.2191088020216413,0.37487674649805997
2009-08-27 to 2009-09-10,0.23058787087503133,0.37487674649805997
2009-09-11 to 2009-09-24,0.0928605864299526,0.37487674649805997
2009-09-25 to 2009-10-08,0.3374433500726519,0.37487674649805997
2009-10-09 to 2009-10-22,0.23284702875223903,0.37487674649805997
2009-10-23 to 2009-11-05,0.20546534892857424,0.37487674649805997
2009-11-06 to 2009-11-19,0.18476325775050734,0.37487674649805997
2009-11-20 to 2009-12-04,0.18052668386335055,0.37487674649805997
2009-12-07 to 2009-12-18,0.18324507649336888,0.37487674649805997
2009-12-21 to 2010-01-05,0.15285309156887442,0.37487674649805997
2010-01-06 to 2010-01-20,0.36611599221253693,0.37487674649805997
2010-01-21 to 2010-02-03,0.13319307131244726,0.37487674649805997
2010-02-04 to 2010-02-18,0.12861773175238156,0.37487674649805997
2010-02-19 to 2010-03-04,0.14139855573746263,0.37487674649805997
2010-03-05 to 2010-03-18,0.08331193804237956,0.37487674649805997
2010-03-19 to 2010-04-01,0.07969132739247907,0.37487674649805997
2010-04-05 to 2010-04-16,0.2931709154141877,0.37487674649805997
2010-04-19 to 2010-04-30,0.3869369985239633,0.37487674649805997
2010-05-03 to 2010-05-14,0.32663134452100717,0.37487674649805997
2010-05-17 to 2010-05-28,0.19193325655180457,0.37487674649805997
2010-06-01 to 2010-06-14,0.21584895446971047,0.37487674649805997
2010-06-15 to 2010-06-28,0.25746261705714574,0.37487674649805997
2010-06-29 to 2010-07-13,0.3106309483554183,0.37487674649805997
2010-07-14 to 2010-07-27,0.1170768737173588,0.37487674649805997
2010-07-28 to 2010-08-10,0.21396785840105575,0.37487674649805997
2010-08-11 to 2010-08-24,0.20450929011029761,0.37487674649805997
2010-08-25 to 2010-09-08,0.14635158933729936,0.37487674649805997
2010-09-09 to 2010-09-22,0.1737789603914808,0.37487674649805997
2010-09-23 to 2010-10-06,0.2243025568364956,0.37487674649805997
2010-10-07 to 2010-10-20,0.13665364695390686,0.37487674649805997
2010-10-21 to 2010-11-03,0.10825965145927867,0.37487674649805997
2010-11-04 to 2010-11-17,0.13142164755302085,0.37487674649805997
2010-11-18 to 2010-12-02,0.11661740349012552,0.37487674649805997
2010-12-03 to 2010-12-16,0.05607688786287535,0.37487674649805997
2010-12-17 to 2010-12-31,0.08861116054455165,0.37487674649805997
2011-01-03 to 2011-01-14,0.21282064758882524,0.37487674649805997
2011-01-18 to 2011-01-31,0.11138327889049743,0.37487674649805997
2011-02-01 to 2011-02-14,0.2588067196441572,0.37487674649805997
2011-02-15 to 2011-03-01,0.19796848526972785,0.37487674649805997
2011-03-02 to 2011-03-15,0.16013201123645834,0.37487674649805997
2011-03-16 to 2011-03-29,0.12326503247145688,0.37487674649805997
2011-03-30 to 2011-04-12,0.20024217226333954,0.37487674649805997
2011-04-13 to 2011-04-27,0.09088207236065794,0.37487674649805997
2011-04-28 to 2011-05-11,0.15860779938420158,0.37487674649805997
2011-05-12 to 2011-05-25,0.23864515787688978,0.37487674649805997
2011-05-26 to 2011-06-09,0.2647024724209548,0.37487674649805997
2011-06-10 to 2011-06-23,0.11958874298313152,0.37487674649805997
2011-06-24 to 2011-07-08,0.2637238907474991,0.37487674649805997
2011-07-11 to 2011-07-22,0.15581562770647392,0.37487674649805997
2011-07-25 to 2011-08-05,0.23090229285045608,0.37487674649805997
2011-08-08 to 2011-08-19,0.25563563442717585,0.37487674649805997
2011-08-22 to 2011-09-02,0.20002935660396626,0.37487674649805997
2011-09-06 to 2011-09-19,0.20946473212649716,0.37487674649805997
2011-09-20 to 2011-10-03,0.2766065816104341,0.37487674649805997
2011-10-04 to 2011-10-17,0.2688999164515444,0.37487674649805997
2011-10-18 to 2011-10-31,0.19234375371643678,0.37487674649805997
2011-11-01 to 2011-11-14,0.2097127969269422,0.37487674649805997
2011-11-15 to 2011-11-29,0.1336473081913055,0.37487674649805997
2011-11-30 to 2011-12-13,0.16386817815017962,0.37487674649805997
2011-12-14 to 2011-12-28,0.11404051023161191,0.37487674649805997
2011-12-29 to 2012-01-12,0.3572014975501801,0.37487674649805997
2012-01-13 to 2012-01-27,0.193253544705149,0.37487674649805997
2012-01-30 to 2012-02-10,0.2943973892936405,0.37487674649805997
2012-02-13 to 2012-02-27,0.19452755233025665,0.37487674649805997
2012-02-28 to 2012-03-12,0.27559506660713096,0.37487674649805997
2012-03-13 to 2012-03-26,0.17210273023617884,0.37487674649805997
2012-03-27 to 2012-04-10,0.21521298573710457,0.37487674649805997
2012-04-11 to 2012-04-24,0.13069662790613634,0.37487674649805997
2012-04-25 to 2012-05-08,0.25076579394611553,0.37487674649805997
2012-05-09 to 2012-05-22,0.18295624572080726,0.37487674649805997
2012-05-23 to 2012-06-06,0.18401471951924292,0.37487674649805997
2012-06-07 to 2012-06-20,0.18861933326476976,0.37487674649805997
2012-06-21 to 2012-07-05,0.15442827869069753,0.37487674649805997
2012-07-06 to 2012-07-19,0.32425739382912444,0.37487674649805997
2012-07-20 to 2012-08-02,0.11441005260474497,0.37487674649805997
2012-08-03 to 2012-08-16,0.18627518313174624,0.37487674649805997
2012-08-17 to 2012-08-30,0.1786054835040492,0.37487674649805997
2012-08-31 to 2012-09-14,0.19056667869411698,0.37487674649805997
2012-09-17 to 2012-09-28,0.1936273129177278,0.37487674649805997
2012-10-01 to 2012-10-12,0.19620701496529613,0.37487674649805997
2012-10-15 to 2012-10-26,0.16318623556396664,0.37487674649805997
2012-10-31 to 2012-11-13,0.4067146606461604,0.37487674649805997
2012-11-14 to 2012-11-28,0.26965305725002175,0.37487674649805997
2012-11-29 to 2012-12-12,0.272121843049572,0.37487674649805997
2012-12-13 to 2012-12-27,0.33162260840661595,0.37487674649805997
2012-12-28 to 2013-01-11,0.5416943611495791,0.37487674649805997
2013-01-14 to 2013-01-28,0.1378664725183784,0.37487674649805997
2013-01-29 to 2013-02-11,0.14545804408265603,0.37487674649805997
2013-02-12 to 2013-02-26,0.2019655113956182,0.37487674649805997
2013-02-27 to 2013-03-12,0.19454538499022728,0.37487674649805997
2013-03-13 to 2013-03-26,0.19808063857022745,0.37487674649805997
2013-03-27 to 2013-04-10,0.25139254018533114,0.37487674649805997
2013-04-11 to 2013-04-24,0.17884184662694133,0.37487674649805997
2013-04-25 to 2013-05-08,0.1890387713255725,0.37487674649805997
2013-05-09 to 2013-05-22,0.14510699198046498,0.37487674649805997
2013-05-23 to 2013-06-06,0.12256872606421403,0.37487674649805997
2013-06-07 to 2013-06-20,0.2519857375475582,0.37487674649805997
2013-06-21 to 2013-07-05,0.05080400117343862,0.37487674649805997
2013-07-08 to 2013-07-19,0.23354015920807286,0.37487674649805997
2013-07-22 to 2013-08-02,0.3057716883006207,0.37487674649805997
2013-08-05 to 2013-08-16,0.126403838298006,0.37487674649805997
2013-08-19 to 2013-08-30,0.3694190304468595,0.37487674649805997
2013-09-03 to 2013-09-16,0.24103399990867075,0.37487674649805997
2013-09-17 to 2013-09-30,0.1425147045675681,0.37487674649805997
2013-10-01 to 2013-10-14,0.15612884967384155,0.37487674649805997
2013-10-15 to 2013-10-28,0.11869824291886255,0.37487674649805997
2013-10-29 to 2013-11-11,0.09771895959437726,0.37487674649805997
2013-11-12 to 2013-11-25,0.1650543462099981,0.37487674649805997
2013-11-26 to 2013-12-10,0.20738927954018505,0.37487674649805997
2013-12-11 to 2013-12-24,0.07863515466372308,0.37487674649805997
2013-12-26 to 2014-01-09,0.1569157153982199,0.37487674649805997
2014-01-10 to 2014-01-24,0.4136251616697138,0.37487674649805997
2014-01-27 to 2014-02-07,0.1502764755535283,0.37487674649805997
2014-02-10 to 2014-02-24,0.08370931826212726,0.37487674649805997
2014-02-25 to 2014-03-10,0.1274478018026619,0.37487674649805997
2014-03-11 to 2014-03-24,0.11837217477154603,0.37487674649805997
2014-03-25 to 2014-04-07,0.13161797690085153,0.37487674649805997
2014-04-08 to 2014-04-22,0.376299478767835,0.37487674649805997
2014-04-23 to 2014-05-06,0.1341977677710141,0.37487674649805997
2014-05-07 to 2014-05-20,0.13795064978927588,0.37487674649805997
2014-05-21 to 2014-06-04,0.13501427177555247,0.37487674649805997
2014-06-05 to 2014-06-18,0.13840442307715603,0.37487674649805997
2014-06-19 to 2014-07-02,0.16975206036088714,0.37487674649805997
2014-07-03 to 2014-07-17,0.19574464047337414,0.37487674649805997
2014-07-18 to 2014-07-31,0.1199991237000133,0.37487674649805997
2014-08-01 to 2014-08-14,0.09658509482269972,0.37487674649805997
2014-08-15 to 2014-08-28,0.2849409464782161,0.37487674649805997
2014-08-29 to 2014-09-12,0.15114484133147757,0.37487674649805997
2014-09-15 to 2014-09-26,0.1177543953853758,0.37487674649805997
2014-09-29 to 2014-10-10,0.2240524063501183,0.37487674649805997
2014-10-13 to 2014-10-24,0.13026987008180088,0.37487674649805997
2014-10-27 to 2014-11-07,0.1716860805879238,0.37487674649805997
2014-11-10 to 2014-11-21,0.18173403663188265,0.37487674649805997
2014-11-24 to 2014-12-08,0.18690266748851728,0.37487674649805997
2014-12-09 to 2014-12-22,0.18344334980075258,0.37487674649805997
2014-12-23 to 2015-01-07,0.22289946797138072,0.37487674649805997
2015-01-08 to 2015-01-22,0.2738192144008406,0.37487674649805997
2015-01-23 to 2015-02-05,0.1548534903430995,0.37487674649805997
2015-02-06 to 2015-02-20,0.09173820009806102,0.37487674649805997
2015-02-23 to 2015-03-06,0.19347996946220547,0.37487674649805997
2015-03-09 to 2015-03-20,0.15742262068303475,0.37487674649805997
2015-03-23 to 2015-04-06,0.14240435189262046,0.37487674649805997
2015-04-07 to 2015-04-20,0.22170135751213493,0.37487674649805997
2015-04-21 to 2015-05-04,0.13483840242598247,0.37487674649805997
2015-05-05 to 2015-05-18,0.07534978397963606,0.37487674649805997
2015-05-19 to 2015-06-02,0.12067955975861044,0.37487674649805997
2015-06-03 to 2015-06-16,0.12638182162795164,0.37487674649805997
2015-06-17 to 2015-06-30,0.11621447637246408,0.37487674649805997
2015-07-01 to 2015-07-15,0.35173097528478614,0.37487674649805997
2015-07-16 to 2015-07-29,0.29505791661583985,0.37487674649805997
2015-07-30 to 2015-08-12,0.2368732697651641,0.37487674649805997
2015-08-13 to 2015-08-26,0.21801989355829549,0.37487674649805997
2015-08-27 to 2015-09-10,0.17993960231356648,0.37487674649805997
2015-09-11 to 2015-09-24,0.17134937931405528,0.37487674649805997
2015-09-25 to 2015-10-08,0.1346506119594763,0.37487674649805997
2015-10-09 to 2015-10-22,0.18895251095748186,0.37487674649805997
2015-10-23 to 2015-11-05,0.24248485087351876,0.37487674649805997
2015-11-06 to 2015-11-19,0.14487540971909044,0.37487674649805997
2015-11-20 to 2015-12-04,0.14149654980711446,0.37487674649805997
2015-12-07 to 2015-12-18,0.1715788339162197,0.37487674649805997
2015-12-21 to 2016-01-05,0.21408959118867035,0.37487674649805997
2016-01-06 to 2016-01-20,0.362115476645349,0.37487674649805997
2016-01-21 to 2016-02-03,0.19200310835353385,0.37487674649805997
2016-02-04 to 2016-02-18,0.1349376767301737,0.37487674649805997
2016-02-19 to 2016-03-03,0.14870580303798356,0.37487674649805997
2016-03-04 to 2016-03-17,0.15891371510375088,0.37487674649805997
2016-03-18 to 2016-04-01,0.1262978399394783,0.37487674649805997
2016-04-04 to 2016-04-15,0.30999925640456477,0.37487674649805997
2016-04-18 to 2016-04-29,0.15713366583225172,0.37487674649805997
2016-05-02 to 2016-05-13,0.11987563817980451,0.37487674649805997
2016-05-16 to 2016-05-27,0.24570679063624962,0.37487674649805997
2016-05-31 to 2016-06-13,0.11567930406643664,0.37487674649805997
2016-06-14 to 2016-06-27,0.1051022248242389,0.37487674649805997
2016-06-28 to 2016-07-12,0.13975877050772223,0.37487674649805997
2016-07-13 to 2016-07-26,0.0982443199304674,0.37487674649805997
2016-07-27 to 2016-08-09,0.08526202291071576,0.37487674649805997
2016-08-10 to 2016-08-23,0.09468159139217268,0.37487674649805997
2016-08-24 to 2016-09-07,0.2885486078039873,0.37487674649805997
2016-09-08 to 2016-09-21,0.12271797436303436,0.37487674649805997
2016-09-22 to 2016-10-05,0.13645496867033377,0.3379540658410173
2016-10-06 to 2016-10-19,0.13776450003660703,0.3379540658410173
2016-10-20 to 2016-11-02,0.1907297704753366,0.3379540658410173
2016-11-03 to 2016-11-16,0.11031042808826187,0.3379540658410173
2016-11-17 to 2016-12-01,0.0922169376228319,0.3379540658410173
2016-12-02 to 2016-12-15,0.09098863613814179,0.3379540658410173
2016-12-16 to 2016-12-30,0.07660518077184857,0.3379540658410173
2017-01-03 to 2017-01-17,0.10287659042683286,0.3379540658410173
2017-01-18 to 2017-01-31,0.097501057328116,0.3379540658410173
2017-02-01 to 2017-02-14,0.10963203042179914,0.3379540658410173
2017-02-15 to 2017-03-01,0.06412246358946463,0.3379540658410173
2017-03-02 to 2017-03-15,0.12034113413744982,0.3379540658410173
2017-03-16 to 2017-03-29,0.06561545683480316,0.3379540658410173
2017-03-30 to 2017-04-12,0.07029607612509933,0.3379540658410173
2017-04-13 to 2017-04-27,0.18338428592670716,0.3379540658410173
2017-04-28 to 2017-05-11,0.07722117410078508,0.3379540658410173
2017-05-12 to 2017-05-25,0.09918217354088801,0.3379540658410173
2017-05-26 to 2017-06-09,0.15000335605382098,0.3379540658410173
2017-06-12 to 2017-06-23,0.11442468041162811,0.3379540658410173
2017-06-26 to 2017-07-10,0.12152329903688544,0.3379540658410173
2017-07-11 to 2017-07-24,0.3600313950149391,0.3379540658410173
2017-07-25 to 2017-08-07,0.1331972240840372,0.3379540658410173
2017-08-08 to 2017-08-21,0.05903877611498953,0.3379540658410173
2017-08-22 to 2017-09-05,0.16210663344560922,0.3379540658410173
2017-09-06 to 2017-09-19,0.16546266494868547,0.3379540658410173
2017-09-20 to 2017-10-03,0.10368941164977089,0.3379540658410173
2017-10-04 to 2017-10-17,0.2551346823786109,0.3379540658410173
2017-10-18 to 2017-10-31,0.18957325165554137,0.3379540658410173
2017-11-01 to 2017-11-14,0.13148216450157516,0.3379540658410173
2017-11-15 to 2017-11-29,0.09426548955987205,0.3379540658410173
2017-11-30 to 2017-12-13,0.1698178907479384,0.3379540658410173
2017-12-14 to 2017-12-28,0.11174808769093346,0.3379540658410173
2017-12-29 to 2018-01-12,0.13345050767820751,0.3379540658410173
2018-01-16 to 2018-01-29,0.26018049875766247,0.3379540658410173
2018-01-30 to 2018-02-12,0.17598448312313486,0.3379540658410173
2018-02-13 to 2018-02-27,0.17997953615251003,0.3379540658410173
2018-02-28 to 2018-03-13,0.17296478750218705,0.3379540658410173
2018-03-14 to 2018-03-27,0.16660932710126597,0.3379540658410173
2018-03-28 to 2018-04-11,0.2089114036186448,0.3379540658410173
2018-04-12 to 2018-04-25,0.29475447626150825,0.3379540658410173
2018-04-26 to 2018-05-09,0.09658660474012981,0.3379540658410173
2018-05-10 to 2018-05-23,0.10120123197298218,0.3379540658410173
2018-05-24 to 2018-06-07,0.1050067131561903,0.3379540658410173
2018-06-08 to 2018-06-21,0.10251267871852829,0.3379540658410173
2018-06-22 to 2018-07-06,0.07307610888630714,0.3379540658410173
2018-07-09 to 2018-07-20,0.29238400712408247,0.3379540658410173
2018-07-23 to 2018-08-03,0.13396126185444332,0.3379540658410173
2018-08-06 to 2018-08-17,0.13683630801768643,0.3379540658410173
2018-08-20 to 2018-08-31,0.17060850597851987,0.3379540658410173
2018-09-04 to 2018-09-17,0.12996530649365087,0.3379540658410173
2018-09-18 to 2018-10-01,0.23571487637047953,0.3379540658410173
2018-10-02 to 2018-10-15,0.11875772166768732,0.3379540658410173
2018-10-16 to 2018-10-29,0.39564326972200803,0.3379540658410173
2018-10-30 to 2018-11-12,0.264040665445472,0.3379540658410173
2018-11-13 to 2018-11-27,0.30589491793239776,0.3379540658410173
2018-11-28 to 2018-12-12,0.3461617712255137,0.3379540658410173
2018-12-13 to 2018-12-27,0.4871008026336816,0.3379540658410173
2018-12-28 to 2019-01-11,0.19192813370318476,0.3379540658410173
2019-01-14 to 2019-01-28,0.2964877983482343,0.3379540658410173
2019-01-29 to 2019-02-11,0.11934908377197949,0.3379540658410173
2019-02-12 to 2019-02-26,0.2235666482965467,0.3379540658410173
2019-02-27 to 2019-03-12,0.25200206012101034,0.3379540658410173
2019-03-13 to 2019-03-26,0.09643731444154492,0.3379540658410173
2019-03-27 to 2019-04-09,0.08301780660119254,0.3379540658410173
2019-04-10 to 2019-04-24,0.33891668437335837,0.3379540658410173
2019-04-25 to 2019-05-08,0.3229469722864968,0.3379540658410173
2019-05-09 to 2019-05-22,0.17450466856336552,0.3379540658410173
2019-05-23 to 2019-06-06,0.18260186332413084,0.3379540658410173
2019-06-07 to 2019-06-20,0.15692024598435367,0.3379540658410173
2019-06-21 to 2019-07-05,0.07446259280529192,0.3379540658410173
2019-07-08 to 2019-07-19,0.4103912711713499,0.3379540658410173
2019-07-22 to 2019-08-02,0.3146731075916866,0.3379540658410173
2019-08-05 to 2019-08-16,0.1858657952885139,0.3379540658410173
2019-08-19 to 2019-08-30,0.2393092194933444,0.3379540658410173
2019-09-03 to 2019-09-16,0.13826379088560165,0.3379540658410173
2019-09-17 to 2019-09-30,0.26324132220373514,0.3379540658410173
2019-10-01 to 2019-10-14,0.09973102390999461,0.3379540658410173
2019-10-15 to 2019-10-28,0.187680874213535,0.3379540658410173
2019-10-29 to 2019-11-11,0.10101380179911686,0.3379540658410173
2019-11-12 to 2019-11-25,0.22222417808440442,0.3379540658410173
2019-11-26 to 2019-12-10,0.09587326602975742,0.3379540658410173
2019-12-11 to 2019-12-24,0.1472249669528659,0.3379540658410173
2019-12-26 to 2020-01-09,0.10001353583772216,0.3379540658410173
2020-01-10 to 2020-01-24,0.279978577944435,0.3379540658410173
2020-01-27 to 2020-02-07,0.30421349232388256,0.3379540658410173
2020-02-10 to 2020-02-24,0.5616117550528347,0.3379540658410173
2020-02-25 to 2020-03-09,0.6291172185335764,0.3379540658410173
2020-03-10 to 2020-03-23,0.5289002855947156,0.3379540658410173
2020-03-24 to 2020-04-06,0.3294132670886237,0.3379540658410173
2020-04-07 to 2020-04-21,0.18004048375934056,0.3379540658410173
2020-04-22 to 2020-05-05,0.23324458816177093,0.3379540658410173
2020-05-06 to 2020-05-19,0.1588399644981969,0.3379540658410173
2020-05-20 to 2020-06-03,0.24817459216597293,0.3379540658410173
2020-06-04 to 2020-06-17,0.2132247616183037,0.3379540658410173
2020-06-18 to 2020-07-01,0.3040889692921399,0.3379540658410173
2020-07-02 to 2020-07-16,0.28862002790049496,0.3379540658410173
2020-07-17 to 2020-07-30,0.31825410899635564,0.3379540658410173
2020-07-31 to 2020-08-13,0.3319197174151352,0.3379540658410173
2020-08-14 to 2020-08-27,0.5711197529286017,0.3379540658410173
2020-08-28 to 2020-09-11,0.32014544948542417,0.3379540658410173
2020-09-14 to 2020-09-25,0.16108829753371295,0.3379540658410173
2020-09-28 to 2020-10-09,0.11352865071887673,0.3379540658410173
2020-10-12 to 2020-10-23,0.3722282571758932,0.3379540658410173
2020-10-26 to 2020-11-06,0.23046896431706995,0.3379540658410173
2020-11-09 to 2020-11-20,0.20441606628856268,0.3379540658410173
2020-11-23 to 2020-12-07,0.2263178084141148,0.3379540658410173
2020-12-08 to 2020-12-21,0.2329725980135729,0.3379540658410173
